,Child mortality,Nutrition,School attendance,Schooling,Electricity,Drinking water,Sanitation,Housing,Cooking fuel,Assets
Child mortality,0.0,0.015550784006412556,0.022155283819403866,0.0,0.0,0.02211869155481626,0.011248409666186157,0.0,0.0,0.010267303668482788
Nutrition,0.18332172052967674,0.0,0.1785802894732009,0.0,0.0,0.10521441199034763,0.08445903117689713,0.09008561658359697,0.13467580664388165,0.02588250151817993
School attendance,0.046930529365661666,0.032088544789088076,0.0,0.0,0.0,0.009873372602553006,0.01950364299855954,0.012564110517083971,0.021268109813680713,0.0
Schooling,0.0,0.0,0.0,0.0,0.0,0.0035387776847580687,0.014077730778535075,0.008294320663725752,0.005858310958478526,0.11735790710404463
Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.004164603225896768,0.00035276488219727377,0.003493147389669827,0.07094392293144729
Drinking water,0.20800460562578602,0.08393191184934454,0.043832971235743104,0.03853728688810463,0.0,0.0,0.17616290273611562,0.04507302606934024,0.05874648262150381,0.055336630384602466
Sanitation,0.3939740823187004,0.25093485409339616,0.322488425180342,0.5709834502144202,0.6037354801092207,0.6561112231953802,0.0,0.19376401229404264,0.398467117125812,0.4297999801064278
Housing,0.0,0.04035391510259175,0.03132171032779725,0.050720907425586784,0.0077103437507311905,0.025310169491434553,0.029213826598505306,0.0,0.1867214015371199,0.09850816963551648
Cooking fuel,0.0,0.029784869230226437,0.026176917636962747,0.017687013412612158,0.03769477873587106,0.01628681253724308,0.029660857858123463,0.0921870653836761,0.0,0.08405299218250865
Assets,0.020255401761117516,0.004331407732887682,0.0,0.26810884885808617,0.5792902174504768,0.011608701551566007,0.024208858840247448,0.03680144304257645,0.06360187010807386,0.0
