,Child mortality,Nutrition,School attendance,Schooling,Electricity,Drinking water,Sanitation,Housing,Cooking fuel,Assets
Child mortality,0.0,0.0,0.17491523395160036,0.0039052297957097495,0.0,0.0,0.006546956817748388,0.011437776302600617,0.01466064643119449,0.0
Nutrition,0.0,0.0,0.0,0.006836233072649936,0.0,0.018506391756472645,0.04018022424861308,0.02328974311390801,0.013881954727274718,0.0
School attendance,0.057071237662868014,0.0,0.0,0.0,0.0,0.0,0.0,0.00762951827157896,0.011626140318205243,0.0
Schooling,0.008878499736024512,0.015822920249416745,0.0,0.0,0.05957868981386837,0.05759602090070856,0.12185437982490667,0.06634774959749545,0.05472887165407614,0.21304250746123507
Electricity,0.0,0.0,0.0,0.006020519867324692,0.0,0.0,0.0,0.009954956794774893,0.006063797621221651,0.4987039636468741
Drinking water,0.0,0.02925216755454686,0.0,0.03933317492004266,0.0,0.0,0.007743964137654103,0.02892610942425259,0.030429123126843653,0.03337709572616192
Sanitation,0.01280580596738299,0.08001226841117845,0.0,0.10483724326384038,0.0,0.009755988035355129,0.0,0.026652422241667865,0.04859164739027951,0.08948648301180827
Housing,0.06895164133816638,0.1429369446846069,0.14096473265788287,0.17592850622294773,0.26121995624525585,0.1123139031524892,0.08214332049806766,0.0,0.0641268273035333,0.11381208656415721
Cooking fuel,0.3151871241439675,0.3038384679111307,0.766057294247466,0.5175339564580252,0.5674453069742366,0.42135220432989995,0.5340839536239762,0.22869258891023023,0.0,0.4820869412632236
Assets,0.0,0.0,0.0,0.011654918988684454,0.26998694749120844,0.002673775968566582,0.00569017974247867,0.002348125805552928,0.002788983892368527,0.0
